time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_100m (km/h)
2017-07-10T00:00,16.2,89,16.6,0,0,0,1,23,17.6
2017-07-10T01:00,15.8,89,16.1,0,0,0,1,29,17.1
2017-07-10T02:00,15.4,89,15.6,0,0,0,0,12,14.7
2017-07-10T03:00,14.6,93,14.9,0,0,0,0,8,11
2017-07-10T04:00,14.6,93,14.9,0,0,0,0,8,13.3
2017-07-10T05:00,16.1,89,16.1,0,0,0,0,16,15.2
2017-07-10T06:00,17.6,83,17.7,0,0,0,1,27,12.8
2017-07-10T07:00,19,79,19.3,0,0,0,1,45,12.6
2017-07-10T08:00,20.5,73,21,0,0,0,1,37,11.5
2017-07-10T09:00,21.5,67,21.6,0.1,0.1,0,51,47,13
2017-07-10T10:00,22.2,64,22.3,0.1,0.1,0,51,34,14.8
2017-07-10T11:00,22.4,61,21.8,0.2,0.2,0,51,27,17.7
2017-07-10T12:00,23.1,53,22.3,0.1,0.1,0,51,30,19.1
2017-07-10T13:00,23,51,21.9,0,0,0,0,14,18.8
2017-07-10T14:00,23.3,49,22.1,0,0,0,1,38,20.1
2017-07-10T15:00,23.6,47,21.7,0,0,0,1,45,20.9
2017-07-10T16:00,22.8,48,20.6,0.6,0.6,0,53,76,23.5
2017-07-10T17:00,22,51,19.6,0.2,0.2,0,51,49,27.7
2017-07-10T18:00,21.2,53,18.9,0,0,0,1,32,27.5
2017-07-10T19:00,20.3,58,18.8,0,0,0,1,35,22.7
2017-07-10T20:00,19,61,17.8,0,0,0,1,39,22.6
2017-07-10T21:00,17.7,65,16.4,0,0,0,2,54,24.9
2017-07-10T22:00,17.1,69,16.1,0,0,0,2,54,20.9
2017-07-10T23:00,16.4,73,15.3,0,0,0,2,50,23.1
2017-07-11T00:00,15.7,79,14.5,0,0,0,1,36,23.3
2017-07-11T01:00,15,82,14,0,0,0,1,37,21.8
2017-07-11T02:00,14.5,84,13.5,0,0,0,2,78,21.4
2017-07-11T03:00,14.4,85,13.4,0,0,0,2,66,21.2
2017-07-11T04:00,14,86,12.9,0,0,0,1,44,21.9
2017-07-11T05:00,14.4,84,13.3,0,0,0,2,71,19
2017-07-11T06:00,15.4,79,14.2,0,0,0,3,88,16.3
2017-07-11T07:00,16.4,73,15.1,0,0,0,3,85,16.7
2017-07-11T08:00,17.2,72,15.9,0,0,0,2,73,18.4
2017-07-11T09:00,18,70,15.9,0.1,0.1,0,51,100,25.8
2017-07-11T10:00,18.1,69,16.2,0.2,0.2,0,51,100,24.8
2017-07-11T11:00,18.4,71,16.6,0.3,0.3,0,51,100,25
2017-07-11T12:00,17.6,77,15.4,0.4,0.4,0,51,100,31.3
2017-07-11T13:00,17.3,80,15.4,1.2,1.2,0,55,100,29.1
2017-07-11T14:00,17.3,79,15.5,0,0,0,3,100,28.1
2017-07-11T15:00,18.1,70,15.6,0.2,0.2,0,51,94,30.8
2017-07-11T16:00,17.2,71,14.8,0.3,0.3,0,51,79,28.8
2017-07-11T17:00,16.7,80,15.2,0.9,0.9,0,53,100,25
2017-07-11T18:00,16.2,83,15.1,0.5,0.5,0,53,100,22
2017-07-11T19:00,15.3,87,14.9,0.5,0.5,0,53,100,18.5
2017-07-11T20:00,15,88,14.5,1,1,0,55,100,19.1
2017-07-11T21:00,15.2,90,14.5,1,1,0,55,100,23.3
2017-07-11T22:00,15.4,91,14.3,1,1,0,55,100,29
2017-07-11T23:00,15.9,93,14.9,0.9,0.9,0,53,100,30.1
2017-07-12T00:00,15.4,94,15.5,0.3,0.3,0,51,100,13.3
2017-07-12T01:00,15.1,95,14.5,0.4,0.4,0,51,100,23
2017-07-12T02:00,14.9,97,14.3,1.3,1.3,0,61,100,23
2017-07-12T03:00,15.4,93,14.5,1.7,1.7,0,61,100,26.2
2017-07-12T04:00,15,90,13.5,0.8,0.8,0,53,100,28.9
2017-07-12T05:00,14.9,93,13.3,0,0,0,3,100,29.8
2017-07-12T06:00,15.1,92,13.6,0,0,0,3,100,29.8
2017-07-12T07:00,15.2,90,13.3,0,0,0,3,100,30
2017-07-12T08:00,15.9,83,13.3,0,0,0,0,13,34.2
2017-07-12T09:00,17.6,72,14.4,0,0,0,1,46,37.3
2017-07-12T10:00,18.3,67,15.3,0,0,0,1,46,33.6
2017-07-12T11:00,18.8,63,16.3,0,0,0,1,22,30
2017-07-12T12:00,18.2,60,16.4,0,0,0,1,26,24.7
2017-07-12T13:00,20,53,19.2,0,0,0,1,31,22.1
2017-07-12T14:00,20.2,48,18,0,0,0,3,100,19.9
2017-07-12T15:00,19.6,50,16.6,0,0,0,0,6,24.2
2017-07-12T16:00,19.6,48,17,0,0,0,1,21,18.7
2017-07-12T17:00,19.2,49,16.5,0,0,0,1,24,20.3
2017-07-12T18:00,18.4,52,15.9,0,0,0,1,28,19.1
2017-07-12T19:00,17.4,58,15.4,0,0,0,1,37,20.5
2017-07-12T20:00,15.8,60,13.4,0,0,0,2,68,26.4
2017-07-12T21:00,15.3,61,13.2,0,0,0,3,100,22.3
2017-07-12T22:00,14,77,13,0,0,0,1,43,17.3
2017-07-12T23:00,13.1,85,12.3,0,0,0,2,76,17.8
2017-07-13T00:00,13.4,80,12.3,0,0,0,3,82,20.1
2017-07-13T01:00,12.3,84,11.2,0,0,0,3,100,20
2017-07-13T02:00,11.2,89,9.7,0,0,0,2,63,15.4
2017-07-13T03:00,11.3,87,9.9,0,0,0,1,21,13.3
2017-07-13T04:00,11.7,85,10.6,0,0,0,0,19,10.9
2017-07-13T05:00,12.4,83,11.7,0,0,0,0,12,8.3
2017-07-13T06:00,13.6,79,13.2,0,0,0,0,13,5.2
2017-07-13T07:00,15.2,73,14.8,0,0,0,0,6,5
2017-07-13T08:00,16.8,64,16.2,0,0,0,0,16,6.1
2017-07-13T09:00,18.1,58,17.2,0,0,0,2,59,6.9
2017-07-13T10:00,19,51,18,0,0,0,3,83,7.7
2017-07-13T11:00,19.4,47,18,0,0,0,2,79,7.4
2017-07-13T12:00,19.5,45,18.6,0,0,0,3,91,1.8
2017-07-13T13:00,20.1,45,19.4,0,0,0,3,82,1.3
2017-07-13T14:00,20.3,44,19.2,0,0,0,3,100,2.6
2017-07-13T15:00,20.5,45,19.1,0,0,0,3,90,7.4
2017-07-13T16:00,19.8,50,18.1,0.1,0.1,0,51,87,13.1
2017-07-13T17:00,19.3,56,17.5,0,0,0,2,62,17.9
2017-07-13T18:00,18.8,62,17.6,0,0,0,2,60,18.1
2017-07-13T19:00,18.3,65,17.3,0,0,0,1,37,18.6
2017-07-13T20:00,17,69,16.1,0,0,0,1,37,19.4
2017-07-13T21:00,16.3,70,14.9,0,0,0,2,53,24.4
2017-07-13T22:00,15.9,68,14,0,0,0,2,62,26.5
2017-07-13T23:00,15.2,70,13.2,0,0,0,1,49,26.3
2017-07-14T00:00,15.4,75,13.7,0,0,0,2,51,25.4
2017-07-14T01:00,15,81,13.3,0,0,0,1,33,27.2
2017-07-14T02:00,14.5,84,13.1,0,0,0,1,20,25.6
2017-07-14T03:00,14,89,12.8,0,0,0,0,19,25.2
2017-07-14T04:00,13.7,92,12.6,0,0,0,1,46,24.9
2017-07-14T05:00,14.6,89,13.4,0,0,0,3,96,24
2017-07-14T06:00,15.8,84,14.3,0.1,0.1,0,51,100,24.2
2017-07-14T07:00,16.3,82,14.6,0.4,0.4,0,51,55,24.8
2017-07-14T08:00,17.4,71,15.3,0.6,0.6,0,53,100,25.2
2017-07-14T09:00,17.4,66,14.8,0.1,0.1,0,51,100,26.7
2017-07-14T10:00,18,56,14.9,0,0,0,3,100,25.8
2017-07-14T11:00,17.9,56,14.6,0,0,0,3,97,27.1
2017-07-14T12:00,18.5,55,15.7,0,0,0,3,100,24.4
2017-07-14T13:00,19,54,16.2,0,0,0,3,100,24.8
2017-07-14T14:00,19,52,16,0,0,0,3,100,25.7
2017-07-14T15:00,19.1,53,16.2,0.1,0.1,0,51,100,24.7
2017-07-14T16:00,19.3,50,16.6,0,0,0,3,100,22
2017-07-14T17:00,19,53,16.6,0,0,0,3,100,20.7
2017-07-14T18:00,19,54,17.2,0,0,0,3,100,18
2017-07-14T19:00,18.2,60,16.7,0,0,0,2,71,20.5
2017-07-14T20:00,16.6,65,15.3,0,0,0,1,49,21
2017-07-14T21:00,15.8,68,14.6,0,0,0,1,29,21.3
2017-07-14T22:00,13.8,78,12.6,0,0,0,0,10,16.3
2017-07-14T23:00,13,84,11.9,0,0,0,0,8,10.4
2017-07-15T00:00,12.9,86,12.3,0,0,0,3,87,10.9
2017-07-15T01:00,13.6,83,12.9,0,0,0,3,95,14.1
2017-07-15T02:00,14.1,81,13.2,0,0,0,2,64,15.9
2017-07-15T03:00,14.3,82,13.5,0,0,0,3,87,15.6
2017-07-15T04:00,14.3,84,13.6,0,0,0,1,42,16
2017-07-15T05:00,14.4,85,13.3,0,0,0,2,52,17.8
2017-07-15T06:00,14.9,81,13.7,0,0,0,1,22,17.4
2017-07-15T07:00,16,77,14.4,0,0,0,1,35,19.9
2017-07-15T08:00,17.3,68,15.3,0,0,0,3,93,20.9
2017-07-15T09:00,17.9,69,16,0,0,0,3,100,22.6
2017-07-15T10:00,17.4,74,15.8,0.1,0.1,0,51,100,22.1
2017-07-15T11:00,16.8,80,15.8,2.3,2.3,0,61,100,21.6
2017-07-15T12:00,16.6,81,15.6,0,0,0,3,100,23.8
2017-07-15T13:00,17.1,79,16.1,0,0,0,3,100,20.2
2017-07-15T14:00,17.7,79,16.8,0,0,0,3,100,23.8
2017-07-15T15:00,20.1,73,18.5,0,0,0,3,100,31.1
2017-07-15T16:00,21.1,72,20,0,0,0,3,100,29.2
2017-07-15T17:00,21.7,72,21.6,0,0,0,3,100,24.5
2017-07-15T18:00,21.8,73,21.9,0,0,0,3,100,24.7
